Raw Image,Processed Image,MSE,PSNR,SSIM
Untitled 6033.jpg,cleaned_Untitled 6033.jpg,85.82030822,28.79490291,0.976198855
Untitled 6034.jpg,cleaned_Untitled 6034.jpg,86.811695,28.74502125,0.976423936
Untitled 6036.jpg,cleaned_Untitled 6036.jpg,86.79393204,28.74590997,0.976203285
Untitled 6037.jpg,cleaned_Untitled 6037.jpg,83.98877248,28.88859127,0.975436761
Untitled 6040.jpg,cleaned_Untitled 6040.jpg,77.33690844,29.24693554,0.977504445
Untitled 6041.jpg,cleaned_Untitled 6041.jpg,84.70886154,28.85151516,0.975517586
Untitled 6043.jpg,cleaned_Untitled 6043.jpg,83.53903018,28.91190932,0.975449512
Untitled 6045.jpg,cleaned_Untitled 6045.jpg,81.315359,29.02907777,0.977441971
Untitled 6046.jpg,cleaned_Untitled 6046.jpg,80.38079468,29.07928065,0.97793378
Untitled 6047.jpg,cleaned_Untitled 6047.jpg,84.86760597,28.8433841,0.975748525
Untitled 6048.jpg,cleaned_Untitled 6048.jpg,77.23351017,29.25274587,0.977038466
Untitled 6049.jpg,cleaned_Untitled 6049.jpg,75.09285009,29.37481773,0.978924783
Untitled 6052.jpg,cleaned_Untitled 6052.jpg,84.28736478,28.87317885,0.975470463
Untitled 6053.jpg,cleaned_Untitled 6053.jpg,85.16384437,28.82825103,0.975753699
Untitled 6054.jpg,cleaned_Untitled 6054.jpg,86.83493768,28.74385864,0.975268128
Untitled 6055.jpg,cleaned_Untitled 6055.jpg,78.15226486,29.20138792,0.977277682
Untitled 6056.jpg,cleaned_Untitled 6056.jpg,80.66725548,29.0638308,0.977520118
Untitled 6057.jpg,cleaned_Untitled 6057.jpg,84.16739545,28.87936473,0.975561417
Untitled 6058.jpg,cleaned_Untitled 6058.jpg,80.60776065,29.06703505,0.976912686
Untitled 6060.jpg,cleaned_Untitled 6060.jpg,78.68599088,29.17182943,0.977903282
Untitled 6063.jpg,cleaned_Untitled 6063.jpg,76.61633674,29.28758978,0.97706789
Untitled 6064.jpg,cleaned_Untitled 6064.jpg,79.38184454,29.13359175,0.977235527
Untitled 6065.jpg,cleaned_Untitled 6065.jpg,78.7009748,29.17100249,0.977093782
Untitled 6066.jpg,cleaned_Untitled 6066.jpg,74.92017953,29.38481551,0.977472042
Untitled 6068.jpg,cleaned_Untitled 6068.jpg,81.43448091,29.02272028,0.977422401
Untitled 6069.jpg,cleaned_Untitled 6069.jpg,81.3000352,29.02989627,0.97807567
Untitled 6071.jpg,cleaned_Untitled 6071.jpg,81.79673049,29.00344416,0.977251089
Untitled 6072.jpg,cleaned_Untitled 6072.jpg,79.11811197,29.14804446,0.977617523
Untitled 6073.jpg,cleaned_Untitled 6073.jpg,74.01565256,29.43756788,0.979005691
Untitled 6074.jpg,cleaned_Untitled 6074.jpg,79.627913,29.12015028,0.977279636
Untitled 6076.jpg,cleaned_Untitled 6076.jpg,81.01297375,29.04525787,0.977603303
Untitled 6077.jpg,cleaned_Untitled 6077.jpg,80.56816613,29.06916882,0.977422553
Untitled 6078.jpg,cleaned_Untitled 6078.jpg,85.78357562,28.79676216,0.976485276
Untitled 6080.jpg,cleaned_Untitled 6080.jpg,83.20409159,28.92935677,0.975563749
Untitled 6081.jpg,cleaned_Untitled 6081.jpg,83.80572382,28.89806679,0.975809353
Untitled 6082.jpg,cleaned_Untitled 6082.jpg,84.33409099,28.87077193,0.975760789
Untitled 6083.jpg,cleaned_Untitled 6083.jpg,87.44312837,28.71354674,0.976027748
Untitled 6084.jpg,cleaned_Untitled 6084.jpg,86.02828462,28.78439098,0.975470058
Untitled 6089.jpg,cleaned_Untitled 6089.jpg,77.83618056,29.21898844,0.977196235
Untitled 6090.jpg,cleaned_Untitled 6090.jpg,79.60745201,29.12126637,0.977824009
Untitled 6091.jpg,cleaned_Untitled 6091.jpg,77.90641716,29.21507129,0.977847471
Untitled 6092.jpg,cleaned_Untitled 6092.jpg,79.38044741,29.13366818,0.977591107
Untitled 6093.jpg,cleaned_Untitled 6093.jpg,74.86142244,29.38822286,0.979202565
Untitled 6095.jpg,cleaned_Untitled 6095.jpg,79.80569256,29.1104649,0.976716942
Untitled 6096.jpg,cleaned_Untitled 6096.jpg,76.94884972,29.26878229,0.977428502
Untitled 6097.jpg,cleaned_Untitled 6097.jpg,77.76748087,29.2228233,0.977053441
Untitled 6098.jpg,cleaned_Untitled 6098.jpg,79.80499269,29.11050299,0.976950734
Untitled 6099.jpg,cleaned_Untitled 6099.jpg,82.83449885,28.94869112,0.978196784
Untitled 6100.jpg,cleaned_Untitled 6100.jpg,77.16028045,29.25686563,0.977172
Untitled 6102.jpg,cleaned_Untitled 6102.jpg,83.46321799,28.91585236,0.975654666
Untitled 6103.jpg,cleaned_Untitled 6103.jpg,78.50447441,29.18185951,0.97785348
Untitled 6104.jpg,cleaned_Untitled 6104.jpg,80.0545891,29.09694128,0.977782692
Untitled 6105.jpg,cleaned_Untitled 6105.jpg,77.01350412,29.26513477,0.976971701
Untitled 6106.jpg,cleaned_Untitled 6106.jpg,84.91834245,28.84078852,0.975551093
Untitled 6113.jpg,cleaned_Untitled 6113.jpg,80.11255174,29.09379796,0.977168149
Untitled 6115.jpg,cleaned_Untitled 6115.jpg,62.01029119,30.2061659,0.97675919
Untitled 6116.jpg,cleaned_Untitled 6116.jpg,63.58660074,30.09714752,0.977601233
Untitled 6117.jpg,cleaned_Untitled 6117.jpg,66.43331805,29.90694417,0.975578827
Untitled 6119.jpg,cleaned_Untitled 6119.jpg,63.19692966,30.12384382,0.977834499
Untitled 6120.jpg,cleaned_Untitled 6120.jpg,57.7251193,30.51715522,0.977866865
Untitled 6122.jpg,cleaned_Untitled 6122.jpg,80.42746615,29.07675974,0.976732918
Untitled 6123.jpg,cleaned_Untitled 6123.jpg,76.49717396,29.2943497,0.977032365
Untitled 6128.jpg,cleaned_Untitled 6128.jpg,78.14130412,29.20199706,0.976854869
Untitled 6131.jpg,cleaned_Untitled 6131.jpg,87.21938421,28.72467345,0.976510154
Untitled 6133.jpg,cleaned_Untitled 6133.jpg,85.13431367,28.82975722,0.975927882
Untitled 6135.jpg,cleaned_Untitled 6135.jpg,85.81271361,28.79528725,0.975500151
Untitled 6136.jpg,cleaned_Untitled 6136.jpg,85.33607844,28.8194768,0.975434723
Untitled 6137.jpg,cleaned_Untitled 6137.jpg,86.80537833,28.74533727,0.976725916
Untitled 6138.jpg,cleaned_Untitled 6138.jpg,81.75083851,29.00588145,0.977177054
Untitled 6139.jpg,cleaned_Untitled 6139.jpg,85.07115563,28.83298028,0.975976803
Untitled 6140.jpg,cleaned_Untitled 6140.jpg,86.09768699,28.78088877,0.976323641
Untitled 6141.jpg,cleaned_Untitled 6141.jpg,78.43468743,29.18572191,0.977389268
Untitled 6142.jpg,cleaned_Untitled 6142.jpg,76.87004877,29.27323204,0.976844007
Untitled 6143.jpg,cleaned_Untitled 6143.jpg,80.66792086,29.06379497,0.97776238
Untitled 6145.jpg,cleaned_Untitled 6145.jpg,83.34111556,28.92221051,0.9754146
Untitled 6146.jpg,cleaned_Untitled 6146.jpg,85.27287413,28.8226946,0.975543388
Untitled 6147.jpg,cleaned_Untitled 6147.jpg,84.49281212,28.86260596,0.975171164
Untitled 6150.jpg,cleaned_Untitled 6150.jpg,78.61383448,29.17581381,0.977543408
Untitled 6151.jpg,cleaned_Untitled 6151.jpg,77.18330573,29.25556986,0.977017884
Untitled 6152.jpg,cleaned_Untitled 6152.jpg,81.31559061,29.0290654,0.97724475
Untitled 6155.jpg,cleaned_Untitled 6155.jpg,83.73646772,28.90165724,0.975583017
Untitled 6156.jpg,cleaned_Untitled 6156.jpg,86.57427724,28.75691486,0.976185198
Untitled 6159.jpg,cleaned_Untitled 6159.jpg,83.18690616,28.93025388,0.975701595
Untitled 6160.jpg,cleaned_Untitled 6160.jpg,87.82873505,28.69443733,0.974962659
Untitled 6161.jpg,cleaned_Untitled 6161.jpg,88.5657758,28.6581443,0.975585813
Untitled 6163.jpg,cleaned_Untitled 6163.jpg,16.42796052,35.9749671,0.991158276
Untitled 6165.jpg,cleaned_Untitled 6165.jpg,15.84459842,36.13199124,0.992679785
Untitled 6166.jpg,cleaned_Untitled 6166.jpg,20.15265091,35.08748179,0.99230194
Untitled 6173.jpg,cleaned_Untitled 6173.jpg,18.33040528,35.49908294,0.992036699
Untitled 6176.jpg,cleaned_Untitled 6176.jpg,18.24655913,35.51899382,0.992277563
Untitled 6179.jpg,cleaned_Untitled 6179.jpg,20.28342317,35.0593911,0.991531708
Untitled 6180.jpg,cleaned_Untitled 6180.jpg,18.5521756,35.44685515,0.992383581
Untitled 6182.jpg,cleaned_Untitled 6182.jpg,18.16859335,35.53759056,0.992279807
Untitled 6185.jpg,cleaned_Untitled 6185.jpg,17.11059956,35.79815133,0.992246542
Untitled 6186.jpg,cleaned_Untitled 6186.jpg,20.43283063,35.02751826,0.991806877
Untitled 6188.jpg,cleaned_Untitled 6188.jpg,18.59274077,35.43736947,0.992144872
Untitled 6189.jpg,cleaned_Untitled 6189.jpg,26.24244605,33.94076048,0.988870968
Untitled 6190.jpg,cleaned_Untitled 6190.jpg,18.77009545,35.3961388,0.992301325
Untitled 6195.jpg,cleaned_Untitled 6195.jpg,10.2418146,38.02703451,0.995009634
Untitled 6197.jpg,cleaned_Untitled 6197.jpg,10.34323449,37.9842399,0.995375506
Untitled 6198.jpg,cleaned_Untitled 6198.jpg,18.71180032,35.40964787,0.992325146
Untitled 6200.jpg,cleaned_Untitled 6200.jpg,11.20694275,37.63593207,0.994534757
Untitled 6201.jpg,cleaned_Untitled 6201.jpg,18.12778044,35.54735728,0.992374731
Untitled 6204.jpg,cleaned_Untitled 6204.jpg,18.09454072,35.55532797,0.992248709
Untitled 6205.jpg,cleaned_Untitled 6205.jpg,23.70912398,34.38164853,0.989963377
Untitled 6206.jpg,cleaned_Untitled 6206.jpg,26.7686106,33.85454531,0.988828171
Untitled 6207.jpg,cleaned_Untitled 6207.jpg,17.73275915,35.64304046,0.991697261
Untitled 6211.jpg,cleaned_Untitled 6211.jpg,18.15573016,35.54066642,0.991993312
Untitled 6215.jpg,cleaned_Untitled 6215.jpg,16.99066415,35.82870005,0.992320998
Untitled 6216.jpg,cleaned_Untitled 6216.jpg,24.63201752,34.21580376,0.98957953
Untitled 6217.jpg,cleaned_Untitled 6217.jpg,19.8265622,35.15832944,0.991731437
Untitled 6219.jpg,cleaned_Untitled 6219.jpg,18.80767073,35.38745348,0.992208024
Untitled 6220.jpg,cleaned_Untitled 6220.jpg,23.33449414,34.4508197,0.989896497
Untitled 6224.jpg,cleaned_Untitled 6224.jpg,23.85648406,34.35473923,0.990047137
Untitled 6225.jpg,cleaned_Untitled 6225.jpg,18.97943333,35.34797119,0.991821978
Untitled 6226.jpg,cleaned_Untitled 6226.jpg,18.03515362,35.56960515,0.992061895
Untitled 6227.jpg,cleaned_Untitled 6227.jpg,10.20491265,38.04271069,0.995189811
Untitled 6228.jpg,cleaned_Untitled 6228.jpg,11.21073864,37.63446133,0.994809678
Untitled 6229.jpg,cleaned_Untitled 6229.jpg,18.85973231,35.37544837,0.991789672
Untitled 6230.jpg,cleaned_Untitled 6230.jpg,18.38273083,35.48670333,0.99277807
Untitled 6232.jpg,cleaned_Untitled 6232.jpg,19.32240817,35.27019109,0.991722185
Untitled 6235.jpg,cleaned_Untitled 6235.jpg,19.44429707,35.24288113,0.992246317
Untitled 6237.jpg,cleaned_Untitled 6237.jpg,18.88729492,35.36910599,0.992556534
Untitled 6239.jpg,cleaned_Untitled 6239.jpg,18.39214656,35.48447942,0.99240391
Untitled 6241.jpg,cleaned_Untitled 6241.jpg,19.92752511,35.13626996,0.991683188
Untitled 6244.jpg,cleaned_Untitled 6244.jpg,25.80415971,34.0139064,0.988882136
Untitled 6247.jpg,cleaned_Untitled 6247.jpg,18.58569524,35.43901549,0.992235311
Untitled 6248.jpg,cleaned_Untitled 6248.jpg,24.4800316,34.24268387,0.989364663
Untitled 6251.jpg,cleaned_Untitled 6251.jpg,10.3027267,38.00128182,0.995169417
Untitled 6253.jpg,cleaned_Untitled 6253.jpg,19.34299345,35.26556676,0.991609763
Untitled 6254.jpg,cleaned_Untitled 6254.jpg,19.02316464,35.33797594,0.991957362
Untitled 6255.jpg,cleaned_Untitled 6255.jpg,19.47883766,35.23517323,0.992353916
Untitled 6258.jpg,cleaned_Untitled 6258.jpg,19.50311935,35.22976282,0.992350604
Untitled 6260.jpg,cleaned_Untitled 6260.jpg,19.46757462,35.23768513,0.992341474
Untitled 6263.jpg,cleaned_Untitled 6263.jpg,26.84409169,33.84231647,0.988738466
Untitled 6264.jpg,cleaned_Untitled 6264.jpg,11.29771309,37.60089819,0.994830684
Untitled 6265.jpg,cleaned_Untitled 6265.jpg,18.15645173,35.54049381,0.992121737
Untitled 6266.jpg,cleaned_Untitled 6266.jpg,9.867165383,38.18887953,0.995701288
Untitled 6269.jpg,cleaned_Untitled 6269.jpg,20.5785434,34.9966573,0.99172945
Untitled 6271.jpg,cleaned_Untitled 6271.jpg,18.72857494,35.40575628,0.992145848
Untitled 6273.jpg,cleaned_Untitled 6273.jpg,18.30109433,35.50603301,0.992477983
Untitled 6276.jpg,cleaned_Untitled 6276.jpg,9.919040091,38.16610715,0.995436268
Untitled 6278.jpg,cleaned_Untitled 6278.jpg,19.48174248,35.23452562,0.991863736
Untitled 6282.jpg,cleaned_Untitled 6282.jpg,10.41829777,37.95283595,0.995153495
Untitled 6283.jpg,cleaned_Untitled 6283.jpg,12.01057827,37.33516443,0.994607674
Untitled 6286.jpg,cleaned_Untitled 6286.jpg,20.10402445,35.09797357,0.991652562
Untitled 6287.jpg,cleaned_Untitled 6287.jpg,20.58248435,34.99582567,0.991652187
Untitled 6288.jpg,cleaned_Untitled 6288.jpg,20.38034483,35.03868833,0.991763463
Untitled 6291.jpg,cleaned_Untitled 6291.jpg,20.48401221,35.01665335,0.991767352
Untitled 6292.jpg,cleaned_Untitled 6292.jpg,20.70727899,34.96957326,0.991476959
Untitled 6296.jpg,cleaned_Untitled 6296.jpg,18.77430458,35.39516502,0.992242976
Untitled 6297.jpg,cleaned_Untitled 6297.jpg,19.21386413,35.29465646,0.991623979
Untitled 6302.jpg,cleaned_Untitled 6302.jpg,18.62304226,35.43029732,0.992047232
Untitled 6304.jpg,cleaned_Untitled 6304.jpg,18.90184325,35.36576203,0.992146914
Untitled 6306.jpg,cleaned_Untitled 6306.jpg,19.08177937,35.32461491,0.991870929
Untitled 6311.jpg,cleaned_Untitled 6311.jpg,18.40261683,35.48200777,0.992493129
Untitled 6312.jpg,cleaned_Untitled 6312.jpg,21.09155306,34.88971801,0.992058097
Untitled 6313.jpg,cleaned_Untitled 6313.jpg,20.82241359,34.94549292,0.991451046
Untitled 6322.jpg,cleaned_Untitled 6322.jpg,19.19070698,35.29989387,0.992373331
Untitled 6324.jpg,cleaned_Untitled 6324.jpg,18.66396418,35.42076469,0.992482325
Untitled 6325.jpg,cleaned_Untitled 6325.jpg,20.00303915,35.11984376,0.991655792
Untitled 6327.jpg,cleaned_Untitled 6327.jpg,19.80623851,35.16278356,0.991610548
Untitled 6329.jpg,cleaned_Untitled 6329.jpg,18.14636902,35.54290623,0.992374853
Untitled 6330.jpg,cleaned_Untitled 6330.jpg,19.02739944,35.33700925,0.991693246
Untitled 6332.jpg,cleaned_Untitled 6332.jpg,17.13992774,35.79071374,0.992386325
Untitled 6333.jpg,cleaned_Untitled 6333.jpg,18.0362435,35.56934271,0.991979605
Untitled 6334.jpg,cleaned_Untitled 6334.jpg,20.62249581,34.98739137,0.991714193
Untitled 6338.jpg,cleaned_Untitled 6338.jpg,19.74882706,35.17539054,0.991689392
Untitled 6339.jpg,cleaned_Untitled 6339.jpg,17.01814047,35.82168257,0.992601461
Untitled 6340.jpg,cleaned_Untitled 6340.jpg,19.19824464,35.29818839,0.991407929
Untitled 6341.jpg,cleaned_Untitled 6341.jpg,18.55601196,35.44595717,0.991905975
Untitled 6342.jpg,cleaned_Untitled 6342.jpg,17.64909422,35.66357939,0.99080834
Untitled 6344.jpg,cleaned_Untitled 6344.jpg,14.94040549,36.38717976,0.991157741
Untitled 6346.jpg,cleaned_Untitled 6346.jpg,16.07518717,36.06924322,0.991071009
Untitled 6349.jpg,cleaned_Untitled 6349.jpg,15.69224939,36.17395159,0.991515493
Untitled 6351.jpg,cleaned_Untitled 6351.jpg,16.93873034,35.84199507,0.991434777
Untitled 6352.jpg,cleaned_Untitled 6352.jpg,17.3736896,35.73188303,0.990917229
Untitled 6353.jpg,cleaned_Untitled 6353.jpg,10.63240795,37.86448729,0.995052811
Untitled 6354.jpg,cleaned_Untitled 6354.jpg,24.70169029,34.20353689,0.989597546
Untitled 6355.jpg,cleaned_Untitled 6355.jpg,17.77705809,35.63220469,0.992138397
Untitled 6356.jpg,cleaned_Untitled 6356.jpg,17.3522839,35.73723716,0.992636049
Untitled 6360.jpg,cleaned_Untitled 6360.jpg,9.398589854,38.40017663,0.995690081
Untitled 6361.jpg,cleaned_Untitled 6361.jpg,10.45607158,37.93711813,0.995216935
Untitled 6363.jpg,cleaned_Untitled 6363.jpg,17.93309684,35.59425067,0.992478785
Untitled 6365.jpg,cleaned_Untitled 6365.jpg,16.84845783,35.86520206,0.992505137
Untitled 6366.jpg,cleaned_Untitled 6366.jpg,17.87101836,35.6093106,0.991838395
Untitled 6367.jpg,cleaned_Untitled 6367.jpg,23.95275942,34.33724808,0.989718575
Untitled 6371.jpg,cleaned_Untitled 6371.jpg,19.12618361,35.3145204,0.991965228
Untitled 6375.jpg,cleaned_Untitled 6375.jpg,19.04192761,35.33369451,0.992346476
Untitled 6378.jpg,cleaned_Untitled 6378.jpg,19.82131805,35.15947831,0.992115241
Untitled 6383.jpg,cleaned_Untitled 6383.jpg,20.329484,35.04954005,0.992193154
Untitled 6386.jpg,cleaned_Untitled 6386.jpg,20.13849792,35.09053286,0.992181585
Untitled 6387.jpg,cleaned_Untitled 6387.jpg,10.66055439,37.85300571,0.995107701
Untitled 6389.jpg,cleaned_Untitled 6389.jpg,17.35506576,35.73654097,0.992314872
Untitled 6390.jpg,cleaned_Untitled 6390.jpg,11.80342994,37.41072134,0.994780501
Untitled 6391.jpg,cleaned_Untitled 6391.jpg,19.96049157,35.12909128,0.991602742
Untitled 6394.jpg,cleaned_Untitled 6394.jpg,19.14371839,35.31054064,0.991507355
Untitled 6395.jpg,cleaned_Untitled 6395.jpg,20.20253661,35.07674458,0.992010187
Untitled 6398.jpg,cleaned_Untitled 6398.jpg,9.941634422,38.15622572,0.995171819
Untitled 6399.jpg,cleaned_Untitled 6399.jpg,18.44343376,35.47238581,0.992139921
Untitled 6401.jpg,cleaned_Untitled 6401.jpg,9.894350482,38.17693071,0.995396547
Untitled 6402.jpg,cleaned_Untitled 6402.jpg,19.46876419,35.23741976,0.991329762
Untitled 6403.jpg,cleaned_Untitled 6403.jpg,18.7343647,35.4044139,0.991695343
Untitled 6408.jpg,cleaned_Untitled 6408.jpg,18.86616485,35.37396736,0.992178882
Untitled 6412.jpg,cleaned_Untitled 6412.jpg,26.05803672,33.97138669,0.988792721
Untitled 6413.jpg,cleaned_Untitled 6413.jpg,19.0401608,35.33409749,0.992189021
Untitled 6415.jpg,cleaned_Untitled 6415.jpg,10.98573609,37.72251199,0.994984105
Untitled 6417.jpg,cleaned_Untitled 6417.jpg,26.0033998,33.98050228,0.989418752
Untitled 6418.jpg,cleaned_Untitled 6418.jpg,21.0052011,34.90753517,0.991719492
Untitled 6419.jpg,cleaned_Untitled 6419.jpg,19.75720047,35.17354954,0.991786431
Untitled 6420.jpg,cleaned_Untitled 6420.jpg,19.70152501,35.18580517,0.991801807
Untitled 6421.jpg,cleaned_Untitled 6421.jpg,28.25039422,33.62055848,0.98983695
Untitled 6425.jpg,cleaned_Untitled 6425.jpg,11.60855868,37.4830206,0.994663074
Untitled 6431.jpg,cleaned_Untitled 6431.jpg,18.6878069,35.41522023,0.992357305
Untitled 6433.jpg,cleaned_Untitled 6433.jpg,16.52053531,35.95056245,0.992228268
Untitled 6438.jpg,cleaned_Untitled 6438.jpg,18.22680524,35.52369808,0.992403522
Untitled 6439.jpg,cleaned_Untitled 6439.jpg,19.88602901,35.14532292,0.992030452
Untitled 6441.jpg,cleaned_Untitled 6441.jpg,24.14546629,34.30244764,0.989867824
Untitled 6442.jpg,cleaned_Untitled 6442.jpg,17.93425837,35.59396939,0.992050828
Untitled 6443.jpg,cleaned_Untitled 6443.jpg,19.61111296,35.2057812,0.992202538
Untitled 6445.jpg,cleaned_Untitled 6445.jpg,10.08398073,38.09448354,0.995414625
Untitled 6447.jpg,cleaned_Untitled 6447.jpg,19.75183508,35.1747291,0.992142329
Untitled 6449.jpg,cleaned_Untitled 6449.jpg,21.25426375,34.85634295,0.991689538
Untitled 6452.jpg,cleaned_Untitled 6452.jpg,20.65751616,34.9800226,0.991743441
Untitled 6455.jpg,cleaned_Untitled 6455.jpg,18.69669794,35.41315449,0.991749852
Untitled 6456.jpg,cleaned_Untitled 6456.jpg,20.29556734,35.05679165,0.991485277
Untitled 6457.jpg,cleaned_Untitled 6457.jpg,19.25802073,35.28468711,0.992147487
Untitled 6458.jpg,cleaned_Untitled 6458.jpg,20.45880055,35.02200192,0.991466419
Untitled 6459.jpg,cleaned_Untitled 6459.jpg,18.97706607,35.34851291,0.99200474
Untitled 6462.jpg,cleaned_Untitled 6462.jpg,19.50692046,35.22891648,0.992310642
Untitled 6463.jpg,cleaned_Untitled 6463.jpg,20.40408518,35.03363233,0.991653288
Untitled 6465.jpg,cleaned_Untitled 6465.jpg,10.79665569,37.79791109,0.995226067
Untitled 6466.jpg,cleaned_Untitled 6466.jpg,16.7541552,35.88957827,0.992248605
Untitled 6467.jpg,cleaned_Untitled 6467.jpg,20.18466064,35.08058909,0.992209508
Untitled 6468.jpg,cleaned_Untitled 6468.jpg,20.57277034,34.99787583,0.99179034
Untitled 6471.jpg,cleaned_Untitled 6471.jpg,20.4206445,35.03010916,0.991643539
Untitled 6472.jpg,cleaned_Untitled 6472.jpg,10.78286628,37.80346141,0.995056649
Untitled 6473.jpg,cleaned_Untitled 6473.jpg,18.32675484,35.49994791,0.99138577
Untitled 6474.jpg,cleaned_Untitled 6474.jpg,21.69039631,34.76812874,0.991443609
Untitled 6477.jpg,cleaned_Untitled 6477.jpg,20.11998382,35.09452734,0.992229528
Untitled 6479.jpg,cleaned_Untitled 6479.jpg,21.2170417,34.86395531,0.991693305
Untitled 6483.jpg,cleaned_Untitled 6483.jpg,20.56748367,34.998992,0.992099625
Untitled 6485.jpg,cleaned_Untitled 6485.jpg,19.89097681,35.1442425,0.992174836
Untitled 6486.jpg,cleaned_Untitled 6486.jpg,31.50315961,33.14726247,0.989238939
Untitled 6487.jpg,cleaned_Untitled 6487.jpg,11.22166504,37.6302306,0.994807502
Untitled 6490.jpg,cleaned_Untitled 6490.jpg,20.10137457,35.09854605,0.991666154
Untitled 6492.jpg,cleaned_Untitled 6492.jpg,19.82390943,35.15891056,0.992247577
Untitled 6497.jpg,cleaned_Untitled 6497.jpg,78.55227669,29.17921584,0.978060503
Untitled 6498.jpg,cleaned_Untitled 6498.jpg,82.67675711,28.95696927,0.975746675
Untitled 6500.jpg,cleaned_Untitled 6500.jpg,84.09121353,28.88329741,0.975545598
Untitled 6501.jpg,cleaned_Untitled 6501.jpg,84.22042042,28.87662956,0.975840664
Untitled 6503.jpg,cleaned_Untitled 6503.jpg,86.90592682,28.74030965,0.976420089
Untitled 6504.jpg,cleaned_Untitled 6504.jpg,83.67335639,28.90493171,0.975827411
Untitled 6506.jpg,cleaned_Untitled 6506.jpg,78.41719064,29.18669082,0.977822214
Untitled 6507.jpg,cleaned_Untitled 6507.jpg,80.23791172,29.08700744,0.977775896
Untitled 6511.jpg,cleaned_Untitled 6511.jpg,77.18831421,29.25528805,0.976956275
Untitled 6512.jpg,cleaned_Untitled 6512.jpg,79.14239827,29.14671154,0.977500432
Untitled 6513.jpg,cleaned_Untitled 6513.jpg,85.81855172,28.7949918,0.97596572
Untitled 6515.jpg,cleaned_Untitled 6515.jpg,105.2838714,27.90718515,0.969547011
Untitled 6518.jpg,cleaned_Untitled 6518.jpg,85.8208894,28.7948735,0.976714924
Untitled 6520.jpg,cleaned_Untitled 6520.jpg,86.15498159,28.77799967,0.976329015
Untitled 6521.jpg,cleaned_Untitled 6521.jpg,78.4145026,29.18683969,0.976979657
Untitled 6522.jpg,cleaned_Untitled 6522.jpg,78.49954511,29.18213221,0.978072259
Untitled 6526.jpg,cleaned_Untitled 6526.jpg,86.82932938,28.74413914,0.976107001
Untitled 6528.jpg,cleaned_Untitled 6528.jpg,86.41957839,28.76468218,0.978892695
Untitled 6529.jpg,cleaned_Untitled 6529.jpg,85.01390498,28.83590396,0.97567833
Untitled 6533.jpg,cleaned_Untitled 6533.jpg,78.80667899,29.16517335,0.97875029
Untitled 6534.jpg,cleaned_Untitled 6534.jpg,78.65972845,29.17327918,0.977465976
Untitled 6535.jpg,cleaned_Untitled 6535.jpg,78.66040539,29.17324181,0.978722743
Untitled 6537.jpg,cleaned_Untitled 6537.jpg,85.07538414,28.83276442,0.976505375
Untitled 6538.jpg,cleaned_Untitled 6538.jpg,85.50522139,28.81087725,0.976850889
Untitled 6541.jpg,cleaned_Untitled 6541.jpg,86.06105143,28.78273713,0.976807796
Untitled 6544.jpg,cleaned_Untitled 6544.jpg,84.71394924,28.85125433,0.97606932
Untitled 6545.jpg,cleaned_Untitled 6545.jpg,78.69691448,29.17122656,0.977837187
Untitled 6546.jpg,cleaned_Untitled 6546.jpg,80.24862275,29.08642773,0.976598905
Untitled 6547.jpg,cleaned_Untitled 6547.jpg,1544.294666,16.2435019,0.534773279
Untitled 6548.jpg,cleaned_Untitled 6548.jpg,79.10125598,29.14896982,0.977036388
Untitled 6552.jpg,cleaned_Untitled 6552.jpg,86.92265013,28.73947402,0.976171508
Untitled 6553.jpg,cleaned_Untitled 6553.jpg,86.48688994,28.76130081,0.976402218
Untitled 6554.jpg,cleaned_Untitled 6554.jpg,87.72422183,28.69960836,0.974964777
Untitled 6557.jpg,cleaned_Untitled 6557.jpg,87.00524991,28.73534902,0.97613586
Untitled 6558.jpg,cleaned_Untitled 6558.jpg,83.02464786,28.93873319,0.97568024
Untitled 6559.jpg,cleaned_Untitled 6559.jpg,79.74891945,29.11355554,0.977436851
Untitled 6560.jpg,cleaned_Untitled 6560.jpg,79.18165543,29.14455784,0.976744008
Untitled 6561.jpg,cleaned_Untitled 6561.jpg,84.24092325,28.87557243,0.975925206
Untitled 6563.jpg,cleaned_Untitled 6563.jpg,84.82017874,28.84581178,0.975402307
Untitled 6565.jpg,cleaned_Untitled 6565.jpg,81.43727436,29.02257131,0.977301183
Untitled 6568.jpg,cleaned_Untitled 6568.jpg,84.95482574,28.83892307,0.975415489
Untitled 6569.jpg,cleaned_Untitled 6569.jpg,77.94859126,29.2127209,0.978825697
Untitled 6570.jpg,cleaned_Untitled 6570.jpg,84.14126269,28.88071336,0.975445303
Untitled 6571.jpg,cleaned_Untitled 6571.jpg,85.03501514,28.83482568,0.975351355
Untitled 6573.jpg,cleaned_Untitled 6573.jpg,73.974773,29.4399672,0.97983681
Untitled 6574.jpg,cleaned_Untitled 6574.jpg,80.9665498,29.04774728,0.977509549
Untitled 6575.jpg,cleaned_Untitled 6575.jpg,78.60305269,29.17640948,0.977300343
Untitled 6576.jpg,cleaned_Untitled 6576.jpg,78.90024531,29.16002007,0.977231298
Untitled 6577.jpg,cleaned_Untitled 6577.jpg,77.72262597,29.22532895,0.978111773
Untitled 6578.jpg,cleaned_Untitled 6578.jpg,79.30060803,29.13803844,0.977597313
